Date (yyyymmddhhmm),CO2 (ppm)
198405151936,347.82
198405151936,347.803
198405151938,348.37
198405151938,348.02
198405161947,347.9
198405161947,347.95
198405162030,347.61
198405162030,347.62
198405171742,347.54
198405171742,347.56
198405181950,346.69
198405181950,346.84
198405222035,347.68
198405222035,347.67
198405232000,347.06
198405232000,347.13
198405232003,347.2
198405232027,347.06
198405232027,347.04
198405301931,347.33
198405301931,347.24
198405301936,347.29
198405301936,347.34
198405301938,347.803
198405301938,347.403
198405301939,347.233
198405301939,347.3
198406062000,347.2
198406062000,347.19
198406062005,347.04
198406062005,347.18
198406062009,347.027
198406062009,346.973
198406062010,347.283
198406062010,347.173
198406131932,347.09
198406131932,347
198406131940,347.08
198406131940,347.04
198406131943,347.397
198406131943,347.36
198406131944,347.493
198406131944,347.56
198406192030,346.43
198406192030,346.4
198406192040,346.47
198406192040,346.58
198406192045,346.373
198406192045,346.277
198406271932,346.29
198406271932,364.28
198406271942,346.19
198406271942,346.4
198406271944,346.223
198406271944,346.333
198407031556,345.32
198407031556,345.287
198407031601,345.31
198407031601,345.33
198407112032,346.07
198407112032,346.01
198407112037,345.97
198407112037,346.03
198407112042,346.653
198407112042,346.697
198407182147,345.25
198407182147,345.367
198407202011,344.94
198407202011,344.79
198407261027,343.99
198407261027,344.07
198407262029,344.1
198407262029,344.28
198408032000,343.07
198408032000,343.05
198408032000,343.197
198408032000,343.06
198408032055,342.48
198408032055,342.523
198408101930,343.56
198408101930,343.59
198408101938,343.51
198408101938,343.42
198408101938,343.53
198408101939,343.697
198408101939,343.5
198408171933,343.38
198408171933,343.3
198408171940,344.39
198408171940,343.83
198408171943,343.603
198408171943,343.59
198408171944,343.473
198408171944,343.603
198408242032,342.12
198408242032,342.11
198408242035,342.03
198408242035,342.21
198408242037,342.347
198408242037,342.27
198408242038,342.343
198408242038,342.423
198408311932,342.82
198408311932,342.85
198408311940,342.88
198408311940,342.95
198408311941,343.473
198408311941,343.787
198408311942,343.053
198408311942,343.037
198409071930,339.94
198409071930,339.92
198409071940,339.78
198409071940,339.73
198409071942,340.413
198409071942,340.537
198409071943,341.143
198409071943,339.917
198409142035,340.5
198409142035,340.49
198409142043,340.64
198409142043,340.64
198409142045,340.54
198409142045,340.53
198409142046,340.913
198409142046,341.523
198409211935,340.82
198409211935,340.84
198409211942,340.73
198409211942,340.74
198409211943,341.063
198409211943,341.527
198409211944,341.12
198409211944,343.727
198409281930,341.1
198409281930,341.1
198409281938,341.05
198409281938,341.06
198409281939,340.98
198409281939,341.007
198409281940,341.863
198409281940,341.843
198410051932,341.38
198410051932,341.39
198410051942,341.6
198410051942,341.63
198410051943,342.21
198410051943,342.047
198410051944,342.01
198410051944,341.597
198410121930,341.65
198410121930,341.56
198410121938,342.08
198410121938,342.26
198410121939,342.087
198410121939,342.237
198410121940,341.807
198410121940,341.837
198410192030,341.43
198410192030,341.45
198410192038,341.55
198410192038,341.45
198410192040,341.583
198410192040,341.403
198410192041,341.85
198410192041,341.55
198410262030,341.83
198410262030,341.89
198410262038,341.87
198410262038,341.83
198410262041,341.9
198410262041,341.927
198411021930,342
198411021930,342.06
198411021940,342.28
198411021940,342.21
198411021942,342.343
198411021942,342.52
198411021943,342.343
198411021943,342.327
198411091935,342.58
198411091935,342.57
198411091939,342.56
198411091939,342.63
198411091941,342.78
198411091941,342.663
198411091942,342.957
198411091942,342.727
198411161930,343.28
198411161930,343.3
198411161940,343.32
198411161940,343.4
198411161942,343.583
198411161942,343.557
198411161943,343.953
198411161943,343.677
198411232240,343.163
198411232240,343.187
198411301955,343.82
198411301955,343.77
198411302002,343.72
198411302002,359.17
198411302004,343.817
198411302004,343.757
198411302005,343.72
198411302005,344.167
198412071935,343.37
198412071935,343.28
198412071938,343.38
198412071938,343.74
198412071939,344.287
198412071939,344.293
198412071955,343.3
198412071955,343.18
198412142138,343.48
198412142138,343.58
198412142144,343.76
198412142144,343.71
198412142145,343.775
198412142145,343.567
198412142155,343.07
198412142155,343.15
198412212100,344.5
198412212100,344.46
198412212102,344.44
198412212102,344.57
198412212104,344.543
198412212104,344.457
198412282303,344.307
198412282303,344.337
198412282310,344.54
198412282310,344.42
198501042000,346.94
198501042000,347.04
198501042002,346.44
198501042002,346.48
198501092210,345.53
198501092210,344.82
198501092212,344.92
198501092212,344.93
198501092217,345.147
198501092217,345.137
198501182000,344.86
198501182000,344.91
198501182001,345.09
198501182001,344.92
198501182002,345.003
198501182002,345.39
198501182003,344.917
198501182003,344.83
198501252235,344.45
198501252235,344.22
198501252242,343.86
198501252242,343.863
198501252255,343.83
198501252255,343.85
198502012000,345.54
198502012000,345.59
198502012003,351.41
198502012003,346.63
198502012005,347.955
198502012005,362.86
198502012007,345.797
198502012007,345.63
198502081937,345.15
198502081937,345.15
198502081942,345.257
198502081942,345.307
198502081944,350.313
198502081944,345.22
198502081955,345.1
198502081955,345.05
198502152230,345.33
198502152230,345.24
198502152232,345.677
198502152232,345.733
198502152234,345.667
198502152234,345.643
198502152255,344.48
198502152255,344.55
198502222040,346.41
198502222040,346.38
198502222042,346.607
198502222042,346.637
198502222055,346.23
198502222055,346.27
198502272340,346.17
198502272340,346.34
198502272341,375.22
198502272341,345.83
198503082035,347.94
198503082035,347.52
198503082037,347.67
198503082037,347.53
198503082037,347.663
198503082038,347.823
198503082038,347.497
198503151940,347.12
198503151940,347.2
198503151942,347.617
198503151942,350.387
198503151944,347.283
198503151944,347.547
198503151955,347.17
198503151955,347.17
198503222031,347.69
198503222031,347.53
198503222032,347.687
198503222032,349.55
198503222034,350.393
198503222034,350.323
198503222055,347.28
198503222055,347.31
198503300135,347.73
198503300135,349.507
198503300136,347.97
198503300136,347.83
198503300144,347.11
198503300144,347.06
198504051940,346.95
198504051940,346.61
198504051942,346.637
198504051942,346.653
198504051944,346.897
198504051944,346.993
198504051955,346.75
198504051955,346.79
198504121937,347.9
198504121937,347.95
198504121940,348.093
198504121940,348.19
198504121942,348.3
198504121942,348.18
198504121955,347.7
198504121955,347.74
198504191940,348.26
198504191940,348.21
198504191942,348.383
198504191942,348.543
198504191944,348.42
198504191944,348.327
198504191955,348.01
198504191955,348.05
198504261937,348.5
198504261937,348.57
198504261938,348.647
198504261938,348.77
198504261939,348.537
198504261939,348.49
198504261955,348.18
198504261955,348.25
198505031938,348.82
198505031938,348.77
198505031941,348.797
198505031941,348.827
198505031943,348.93
198505031943,348.927
198505031955,348.68
198505031955,348.65
198505101940,348.81
198505101940,349.86
198505101944,348.833
198505101944,348.813
198505101946,348.777
198505101946,348.983
198505101955,349.04
198505101955,348.91
198505171955,349.93
198505171955,349
198505172000,348.99
198505172000,349.11
198505172010,346.655
198505172010,349.143
198505172010,349.167
198505172012,349.093
198505172012,349.423
198505241955,347.76
198505241955,347.66
198505242000,347.66
198505242000,347.73
198505242002,347.623
198505242002,347.677
198505242004,347.64
198505242004,347.717
198505311940,349.74
198505311940,349.69
198505311942,349.55
198505311942,349.613
198505311944,349.477
198505311944,349.44
198505311956,349.76
198505311956,349.6
198506071940,350.51
198506071940,348.37
198506071942,353.837
198506071942,348.677
198506071944,348.49
198506071944,348.483
198506071955,348.46
198506071955,348.4
198506141935,348.06
198506141935,348.16
198506141937,348.25
198506141937,348.277
198506141938,348.34
198506141938,348.29
198506141939,348.153
198506141939,348.12
198506211935,348.22
198506211935,348.12
198506211937,348.24
198506211937,348.24
198506211938,348.263
198506211938,348.23
198506211955,348.17
198506211955,348.2
198506281930,347.55
198506281930,347.59
198506281933,347.48
198506281933,347.407
198506281935,347.42
198506281935,347.41
198506281935,347.92
198506281935,347.74
198507051937,347.05
198507051937,346.97
198507052010,346.74
198507052010,346.78
198507052022,346.87
198507052022,347.3
198507052023,347.03
198507052023,346.797
198507121927,346.83
198507121927,346.86
198507121935,346.92
198507121935,346.73
198507121942,347.02
198507121942,346.917
198507121944,346.88
198507121944,346.99
198507191935,346.43
198507191935,346.41
198507191937,346.41
198507191937,346.87
198507191939,346.467
198507191939,346.547
198507191941,346.383
198507191941,346.373
198507252153,345.447
198507252153,345.657
198507252155,345.653
198507252155,345.577
198507252159,345.54
198507252159,345.59
198508030303,345.54
198508030303,345.57
198508030306,345.51
198508030306,345.603
198508030308,345.567
198508030308,345.64
198508091920,344.3
198508091920,344.27
198508091925,344.51
198508091925,344.3
198508091930,344.43
198508091930,344.533
198508091932,344.287
198508091932,344.307
198508161934,342.94
198508161934,358.02
198508161936,342.783
198508161936,342.78
198508161938,342.79
198508161938,342.873
198508161952,343.03
198508161952,342.74
198508231933,343.95
198508231933,343.82
198508231935,342.03
198508231935,340.92
198508231937,343.897
198508231937,343.853
198508231939,343.743
198508231939,343.733
198508301937,342.81
198508301937,342.88
198508301938,342.67
198508301938,342.89
198508301940,342.953
198508301940,342.88
198508301942,342.7
198508301942,342.96
198509061938,344.64
198509061938,344.65
198509061943,344.713
198509061943,344.587
198509062320,343.62
198509062320,343.54
198509131927,343.65
198509131927,343.84
198509131930,343.45
198509131930,343.6
198509131932,343.637
198509131932,343.75
198509131934,344.24
198509131934,344.247
198509201935,342.43
198509201935,342.6
198509201937,342.58
198509201937,342.49
198509201938,342.68
198509201938,342.73
198509201939,342.633
198509201939,342.593
198509271935,342.21
198509271935,342.11
198509271939,343.36
198509271939,342.02
198509271941,342.443
198509271941,342.367
198509271943,342.33
198509271943,342.297
198510041935,342.22
198510041935,342.27
198510041937,342.15
198510041937,342.29
198510041942,342.743
198510041942,342.907
198510041944,342.573
198510041944,342.55
198510112000,342.47
198510112000,342.53
198510112011,342.41
198510112011,342.18
198510112013,342.657
198510112013,342.6
198510112317,342.447
198510112317,342.473
198510181940,343.32
198510181940,343.29
198510181952,343.33
198510181952,343.26
198510182005,343.323
198510182005,343.357
198510251935,343.24
198510251935,343.2
198510251940,344.67
198510251940,344.16
198510251944,343.597
198510251944,343.74
198510251945,343.23
198510251945,343.293
198511011935,343.22
198511011935,343.16
198511011950,343.06
198511011950,343.03
198511012001,343.877
198511012001,343.367
198511012002,343.1
198511012002,343.103
198511082001,343.6
198511082001,343.59
198511082007,343.47
198511082007,343.51
198511082012,343.727
198511082012,343.71
198511082014,343.543
198511082014,343.553
198511151951,344.39
198511151951,344.32
198511152004,344.35
198511152004,344.52
198511152006,344.343
198511152006,344.357
198511152008,344.4
198511152008,344.357
198511221927,344.32
198511221927,344.23
198511221939,344.3
198511221939,344.32
198511221944,344.6
198511221944,344.53
198511221946,344.25
198511221946,344.317
198511292229,345.143
198511292229,345.103
198511292232,345.283
198511292232,345.21
198512061931,345.16
198512061931,345.07
198512061944,344.82
198512061944,346.94
198512061946,345.24
198512061946,345.153
198512061948,345.02
198512061948,345.06
198512122042,345.14
198512122042,345.177
198512132028,345.24
198512132028,344.99
198512132037,344.97
198512132037,354.69
198512132040,345.297
198512132040,345.227
198512202040,345.24
198512202040,344.99
198512202055,344.86
198512202055,345.5
198512202107,345.423
198512202107,345.263
198512202109,345.183
198512202109,345.197
198512272144,345.4
198512272144,345.58
198512272144,345.877
198512272144,345.87
198512272148,346.207
198512272148,345.963
198601032038,346.21
198601032038,346.46
198601032040,346.38
198601032040,346.2
198601032042,346.327
198601032042,346.35
198601102006,346.21
198601102006,345.94
198601102018,345.88
198601102018,346.26
198601102021,346.113
198601102021,346.173
198601102023,346.113
198601102023,346.21
198601171930,345.7
198601171930,345.92
198601171942,345.25
198601171942,350.91
198601171943,346.297
198601171943,346.26
198601171945,346.1
198601171945,346.243
198601241938,346.61
198601241938,346.55
198601241941,346.57
198601241941,346.57
198601241942,346.7
198601241942,346.74
198601241943,346.533
198601241943,346.517
198601311936,345.71
198601311936,346.28
198601311939,346.13
198601311939,346.46
198601311942,346.463
198601311942,346.403
198601311944,346.287
198601311944,346.303
198602071935,346.94
198602071935,346.81
198602071939,346.87
198602071939,347
198602071940,347.103
198602071940,347.2
198602071942,346.793
198602071942,346.787
198602141945,346.71
198602141945,346.87
198602142000,346.8
198602142000,346.96
198602142004,346.937
198602142004,346.913
198602142006,346.777
198602142006,346.78
198602211935,346.74
198602211935,346.75
198602211937,346.65
198602211937,346.76
198602211940,346.753
198602211940,346.803
198602211942,346.753
198602211942,346.783
198602281925,346.55
198602281925,347.02
198602281938,347.16
198602281938,347.17
198602281942,347.163
198602281942,347.15
198603071934,346.64
198603071934,346.64
198603071938,346
198603071938,346.6
198603071940,346.65
198603071940,346.653
198603071942,348.373
198603071942,346.6
198603141935,347.56
